txn_id,date_key,timestamp,merchant_id,bank_id,method_id,amount,status,error_category,latency_ms,mdr_rate_pct
TXN_0048257,2026-07-07,2026-07-07 05:21:03,M_102,BNK_01,PM_02,2250.14,SUCCESS,NONE,850,0.0185
TXN_0048258,2026-08-16,2026-08-16 22:28:13,M_105,BNK_01,PM_04,603.07,SUCCESS,NONE,930,0.009
TXN_0048259,2026-07-11,2026-07-11 11:27:24,M_102,BNK_01,PM_04,3287.26,SUCCESS,NONE,535,0.009
TXN_0048260,2026-06-21,2026-06-21 14:53:47,M_102,BNK_03,PM_04,2175.92,SUCCESS,NONE,1368,0.009
TXN_0048261,2026-06-29,2026-06-29 13:42:07,M_102,BNK_02,PM_03,2950.17,SUCCESS,NONE,1276,0.0185
TXN_0048262,2026-06-29,2026-06-29 09:08:57,M_102,BNK_03,PM_03,1733.07,SUCCESS,NONE,1103,0.0185
TXN_0048263,2026-06-16,2026-06-16 07:28:11,M_103,BNK_03,PM_01,1093.15,SUCCESS,NONE,1322,0.0
TXN_0048264,2026-06-20,2026-06-20 14:51:33,M_105,BNK_03,PM_01,581.5,SUCCESS,NONE,1293,0.0
TXN_0048265,2026-08-09,2026-08-09 15:46:49,M_104,BNK_05,PM_01,2976.35,SUCCESS,NONE,990,0.0065
TXN_0048266,2026-07-02,2026-07-02 16:26:37,M_102,BNK_02,PM_03,4962.07,FAILED,INSUFFICIENT_FUNDS,3093,0.0185
TXN_0048267,2026-06-04,2026-06-04 11:25:52,M_101,BNK_03,PM_02,1174.35,SUCCESS,NONE,585,0.0185
TXN_0048268,2026-07-11,2026-07-11 22:41:37,M_106,BNK_04,PM_04,4883.62,SUCCESS,NONE,1046,0.009
TXN_0048269,2026-08-10,2026-08-10 20:41:18,M_101,BNK_04,PM_01,558.2,FAILED,ISSUER_DOWNTIME,2622,0.0
TXN_0048270,2026-07-25,2026-07-25 09:48:53,M_103,BNK_02,PM_05,3816.11,SUCCESS,NONE,1148,0.015
TXN_0048271,2026-07-16,2026-07-16 06:00:36,M_105,BNK_03,PM_04,1026.56,SUCCESS,NONE,1051,0.009
TXN_0048272,2026-06-19,2026-06-19 01:02:02,M_101,BNK_03,PM_04,1206.97,SUCCESS,NONE,979,0.009
TXN_0048273,2026-07-31,2026-07-31 03:50:06,M_107,BNK_02,PM_01,2066.43,FAILED,ISSUER_DOWNTIME,4741,0.0065
TXN_0048274,2026-07-07,2026-07-07 21:51:35,M_101,BNK_02,PM_02,1872.76,FAILED,INSUFFICIENT_FUNDS,2912,0.0185
TXN_0048275,2026-06-07,2026-06-07 22:56:50,M_101,BNK_02,PM_05,1285.19,SUCCESS,NONE,545,0.015
TXN_0048276,2026-07-25,2026-07-25 17:08:08,M_104,BNK_02,PM_03,5100.74,USER_DROPPED,AUTH_TIMEOUT,5229,0.0185
TXN_0048277,2026-06-12,2026-06-12 18:06:08,M_105,BNK_05,PM_01,635.37,SUCCESS,NONE,878,0.0
TXN_0048278,2026-08-08,2026-08-08 10:33:35,M_103,BNK_01,PM_03,3571.79,SUCCESS,NONE,1136,0.0185
TXN_0048279,2026-06-12,2026-06-12 03:50:31,M_101,BNK_04,PM_03,696.61,SUCCESS,NONE,825,0.0185
TXN_0048280,2026-06-22,2026-06-22 08:56:48,M_102,BNK_02,PM_04,2264.92,SUCCESS,NONE,1226,0.009
TXN_0048281,2026-08-07,2026-08-07 18:58:59,M_106,BNK_02,PM_03,520.68,SUCCESS,NONE,808,0.0185
TXN_0048282,2026-07-06,2026-07-06 20:28:53,M_106,BNK_05,PM_02,708.72,SUCCESS,NONE,804,0.0185
TXN_0048283,2026-07-01,2026-07-01 13:04:47,M_103,BNK_04,PM_01,3710.25,FAILED,INSUFFICIENT_FUNDS,4354,0.0065
TXN_0048284,2026-07-02,2026-07-02 20:11:27,M_102,BNK_02,PM_02,4573.61,SUCCESS,NONE,1086,0.0185
TXN_0048285,2026-06-25,2026-06-25 05:24:01,M_101,BNK_03,PM_05,395.74,SUCCESS,NONE,743,0.015
TXN_0048286,2026-06-03,2026-06-03 00:57:16,M_102,BNK_02,PM_03,2885.93,SUCCESS,NONE,814,0.0185
TXN_0048287,2026-07-15,2026-07-15 09:49:23,M_107,BNK_03,PM_05,4831.13,SUCCESS,NONE,988,0.015
TXN_0048288,2026-07-15,2026-07-15 04:06:14,M_102,BNK_01,PM_03,1573.41,SUCCESS,NONE,757,0.0185
TXN_0048289,2026-06-16,2026-06-16 12:21:19,M_105,BNK_01,PM_02,195.32,SUCCESS,NONE,1013,0.0185
TXN_0048290,2026-06-22,2026-06-22 06:13:16,M_103,BNK_03,PM_01,3636.27,SUCCESS,NONE,1024,0.0065
TXN_0048291,2026-07-20,2026-07-20 09:58:53,M_105,BNK_03,PM_01,185.25,SUCCESS,NONE,824,0.0
TXN_0048292,2026-06-19,2026-06-19 13:23:01,M_105,BNK_02,PM_02,87.35,SUCCESS,NONE,1295,0.0185
TXN_0048293,2026-06-23,2026-06-23 00:01:53,M_101,BNK_05,PM_01,935.74,SUCCESS,NONE,793,0.0
TXN_0048294,2026-07-30,2026-07-30 07:58:34,M_103,BNK_04,PM_03,558.88,SUCCESS,NONE,1473,0.0185
TXN_0048295,2026-08-03,2026-08-03 01:05:10,M_101,BNK_04,PM_05,2112.79,SUCCESS,NONE,1034,0.015
TXN_0048296,2026-07-06,2026-07-06 18:21:14,M_105,BNK_01,PM_03,1146.45,SUCCESS,NONE,902,0.0185
TXN_0048297,2026-06-19,2026-06-19 04:10:51,M_106,BNK_02,PM_05,499.82,SUCCESS,NONE,1261,0.015
TXN_0048298,2026-06-28,2026-06-28 07:43:49,M_102,BNK_03,PM_03,3509.71,SUCCESS,NONE,1110,0.0185
TXN_0048299,2026-06-04,2026-06-04 00:02:49,M_106,BNK_05,PM_05,3664.25,SUCCESS,NONE,1327,0.015
TXN_0048300,2026-08-07,2026-08-07 17:17:55,M_101,BNK_02,PM_02,1939.69,SUCCESS,NONE,499,0.0185
TXN_0048301,2026-08-13,2026-08-13 14:06:40,M_107,BNK_03,PM_04,2383.66,SUCCESS,NONE,1255,0.009
TXN_0048302,2026-06-20,2026-06-20 15:18:42,M_103,BNK_01,PM_05,560.76,USER_DROPPED,AUTH_TIMEOUT,4876,0.015
TXN_0048303,2026-07-12,2026-07-12 04:40:06,M_101,BNK_02,PM_03,2047.78,SUCCESS,NONE,1111,0.0185
TXN_0048304,2026-07-10,2026-07-10 15:53:53,M_101,BNK_05,PM_05,2101.06,SUCCESS,NONE,1073,0.015
TXN_0048305,2026-08-19,2026-08-19 16:25:36,M_106,BNK_05,PM_02,1114.19,SUCCESS,NONE,1503,0.0185
TXN_0048306,2026-06-16,2026-06-16 14:21:09,M_105,BNK_01,PM_02,126.97,SUCCESS,NONE,541,0.0185
TXN_0048307,2026-07-26,2026-07-26 07:38:56,M_103,BNK_03,PM_01,485.39,SUCCESS,NONE,1584,0.0
TXN_0048308,2026-06-28,2026-06-28 21:04:00,M_104,BNK_04,PM_01,14347.25,SUCCESS,NONE,1311,0.0065
TXN_0048309,2026-06-01,2026-06-01 17:08:38,M_105,BNK_03,PM_05,352.04,SUCCESS,NONE,1145,0.015
TXN_0048310,2026-07-24,2026-07-24 11:52:30,M_103,BNK_04,PM_03,505.4,SUCCESS,NONE,669,0.0185
TXN_0048311,2026-07-01,2026-07-01 12:42:45,M_104,BNK_01,PM_04,3067.57,SUCCESS,NONE,598,0.009
TXN_0048312,2026-07-13,2026-07-13 01:11:00,M_106,BNK_05,PM_03,957.73,SUCCESS,NONE,931,0.0185
TXN_0048313,2026-06-08,2026-06-08 17:20:11,M_101,BNK_02,PM_02,2422.03,SUCCESS,NONE,1290,0.0185
TXN_0048314,2026-08-08,2026-08-08 15:24:55,M_101,BNK_01,PM_03,164.99,SUCCESS,NONE,1098,0.0185
TXN_0048315,2026-08-17,2026-08-17 09:55:46,M_106,BNK_04,PM_04,592.13,SUCCESS,NONE,1273,0.009
TXN_0048316,2026-07-17,2026-07-17 05:10:50,M_107,BNK_01,PM_05,1101.84,SUCCESS,NONE,660,0.015
TXN_0048317,2026-07-05,2026-07-05 20:24:19,M_103,BNK_05,PM_03,4055.02,FAILED,ISSUER_DOWNTIME,3839,0.0185
TXN_0048318,2026-07-22,2026-07-22 23:57:47,M_106,BNK_03,PM_03,1877.74,SUCCESS,NONE,1428,0.0185
TXN_0048319,2026-08-11,2026-08-11 13:53:37,M_104,BNK_03,PM_02,8103.79,SUCCESS,NONE,1535,0.0185
TXN_0048320,2026-08-04,2026-08-04 01:16:01,M_105,BNK_01,PM_02,1187.48,SUCCESS,NONE,723,0.0185
TXN_0048321,2026-06-10,2026-06-10 13:34:08,M_106,BNK_05,PM_02,1492.69,SUCCESS,NONE,994,0.0185
TXN_0048322,2026-07-17,2026-07-17 02:49:48,M_105,BNK_03,PM_02,733.39,SUCCESS,NONE,997,0.0185
TXN_0048323,2026-07-12,2026-07-12 13:00:30,M_102,BNK_05,PM_05,458.19,SUCCESS,NONE,912,0.015
TXN_0048324,2026-08-05,2026-08-05 19:36:41,M_101,BNK_01,PM_03,217.17,SUCCESS,NONE,1372,0.0185
TXN_0048325,2026-06-02,2026-06-02 12:14:31,M_107,BNK_04,PM_02,4650.24,FAILED,ISSUER_DOWNTIME,6384,0.0185
TXN_0048326,2026-08-03,2026-08-03 00:41:14,M_102,BNK_05,PM_02,4727.8,SUCCESS,NONE,765,0.0185
TXN_0048327,2026-08-12,2026-08-12 02:17:31,M_107,BNK_04,PM_03,944.31,SUCCESS,NONE,1227,0.0185
TXN_0048328,2026-06-12,2026-06-12 21:47:54,M_103,BNK_03,PM_05,3387.09,SUCCESS,NONE,1188,0.015
TXN_0048329,2026-07-26,2026-07-26 02:41:14,M_102,BNK_02,PM_02,3286.81,SUCCESS,NONE,1195,0.0185
TXN_0048330,2026-08-16,2026-08-16 19:05:34,M_107,BNK_03,PM_03,347.78,SUCCESS,NONE,1499,0.0185
TXN_0048331,2026-06-06,2026-06-06 07:23:18,M_107,BNK_05,PM_01,4436.02,SUCCESS,NONE,1211,0.0065
TXN_0048332,2026-07-16,2026-07-16 12:27:27,M_107,BNK_02,PM_04,930.57,SUCCESS,NONE,459,0.009
TXN_0048333,2026-06-19,2026-06-19 06:02:28,M_107,BNK_04,PM_05,4726.63,SUCCESS,NONE,668,0.015
TXN_0048334,2026-08-12,2026-08-12 16:04:29,M_107,BNK_02,PM_04,1746.23,SUCCESS,NONE,779,0.009
TXN_0048335,2026-06-17,2026-06-17 10:14:12,M_103,BNK_05,PM_03,3614.87,SUCCESS,NONE,875,0.0185
TXN_0048336,2026-08-20,2026-08-20 04:11:37,M_101,BNK_01,PM_05,1126.07,SUCCESS,NONE,1058,0.015
TXN_0048337,2026-07-21,2026-07-21 10:58:21,M_102,BNK_02,PM_05,4791.41,SUCCESS,NONE,1035,0.015
TXN_0048338,2026-06-30,2026-06-30 01:27:26,M_103,BNK_02,PM_02,321.44,SUCCESS,NONE,552,0.0185
TXN_0048339,2026-07-06,2026-07-06 00:25:15,M_107,BNK_05,PM_05,2590.78,SUCCESS,NONE,617,0.015
TXN_0048340,2026-07-08,2026-07-08 03:43:52,M_104,BNK_01,PM_04,15625.91,SUCCESS,NONE,464,0.009
TXN_0048341,2026-08-06,2026-08-06 08:59:54,M_104,BNK_04,PM_05,5312.37,SUCCESS,NONE,633,0.015
TXN_0048342,2026-08-17,2026-08-17 10:51:07,M_105,BNK_01,PM_02,1087.63,SUCCESS,NONE,1397,0.0185
TXN_0048343,2026-06-28,2026-06-28 22:59:42,M_101,BNK_03,PM_02,508.38,SUCCESS,NONE,1018,0.0185
TXN_0048344,2026-08-06,2026-08-06 08:41:21,M_105,BNK_03,PM_04,419.56,SUCCESS,NONE,814,0.009
TXN_0048345,2026-06-24,2026-06-24 10:28:18,M_101,BNK_05,PM_02,1048.91,SUCCESS,NONE,524,0.0185
TXN_0048346,2026-06-13,2026-06-13 00:56:35,M_106,BNK_03,PM_01,2518.35,SUCCESS,NONE,796,0.0065
TXN_0048347,2026-07-29,2026-07-29 00:01:37,M_106,BNK_02,PM_04,2581.94,SUCCESS,NONE,1282,0.009
TXN_0048348,2026-08-08,2026-08-08 04:09:03,M_103,BNK_04,PM_03,3106.36,SUCCESS,NONE,1242,0.0185
TXN_0048349,2026-06-30,2026-06-30 22:50:27,M_106,BNK_02,PM_03,4776.37,SUCCESS,NONE,1024,0.0185
TXN_0048350,2026-07-31,2026-07-31 17:27:37,M_102,BNK_01,PM_03,4149.11,SUCCESS,NONE,1019,0.0185
TXN_0048351,2026-08-20,2026-08-20 07:47:08,M_102,BNK_01,PM_05,3502.91,SUCCESS,NONE,568,0.015
TXN_0048352,2026-08-03,2026-08-03 23:27:19,M_101,BNK_03,PM_03,638.45,FAILED,AUTH_TIMEOUT,3101,0.0185
TXN_0048353,2026-06-02,2026-06-02 17:31:08,M_106,BNK_02,PM_04,1697.76,SUCCESS,NONE,1266,0.009
TXN_0048354,2026-08-12,2026-08-12 12:30:26,M_103,BNK_02,PM_03,4933.6,SUCCESS,NONE,897,0.0185
TXN_0048355,2026-07-10,2026-07-10 11:54:30,M_104,BNK_05,PM_04,6984.55,SUCCESS,NONE,1587,0.009
TXN_0048356,2026-07-04,2026-07-04 13:48:01,M_102,BNK_01,PM_04,1284.11,SUCCESS,NONE,1461,0.009
TXN_0048357,2026-07-20,2026-07-20 03:46:56,M_107,BNK_05,PM_02,4558.27,SUCCESS,NONE,963,0.0185
TXN_0048358,2026-06-15,2026-06-15 20:16:07,M_102,BNK_01,PM_05,1376.64,SUCCESS,NONE,1020,0.015
TXN_0048359,2026-06-14,2026-06-14 18:56:03,M_105,BNK_02,PM_02,549.96,SUCCESS,NONE,1766,0.0185
TXN_0048360,2026-07-14,2026-07-14 02:56:57,M_102,BNK_01,PM_01,2395.66,SUCCESS,NONE,1354,0.0065
TXN_0048361,2026-08-15,2026-08-15 23:25:47,M_104,BNK_02,PM_05,7277.64,SUCCESS,NONE,1121,0.015
TXN_0048362,2026-06-27,2026-06-27 10:21:17,M_107,BNK_05,PM_01,4459.16,SUCCESS,NONE,1155,0.0065
TXN_0048363,2026-08-06,2026-08-06 22:55:42,M_107,BNK_04,PM_03,4431.36,FAILED,AUTH_TIMEOUT,3934,0.0185
TXN_0048364,2026-06-20,2026-06-20 22:16:16,M_103,BNK_04,PM_04,663.26,SUCCESS,NONE,1094,0.009
TXN_0048365,2026-08-17,2026-08-17 18:55:05,M_104,BNK_03,PM_04,4090.96,SUCCESS,NONE,778,0.009
TXN_0048366,2026-06-29,2026-06-29 15:51:31,M_103,BNK_04,PM_01,4676.26,SUCCESS,NONE,979,0.0065
TXN_0048367,2026-06-12,2026-06-12 05:31:48,M_105,BNK_01,PM_03,548.24,SUCCESS,NONE,669,0.0185
TXN_0048368,2026-07-25,2026-07-25 15:40:29,M_103,BNK_02,PM_02,1314.64,SUCCESS,NONE,1317,0.0185
TXN_0048369,2026-06-19,2026-06-19 21:11:33,M_101,BNK_02,PM_05,449.62,SUCCESS,NONE,1060,0.015
TXN_0048370,2026-07-03,2026-07-03 18:27:30,M_102,BNK_04,PM_05,4151.16,SUCCESS,NONE,1332,0.015
TXN_0048371,2026-07-25,2026-07-25 07:19:17,M_103,BNK_05,PM_02,3138.74,SUCCESS,NONE,717,0.0185
TXN_0048372,2026-07-07,2026-07-07 19:50:02,M_106,BNK_03,PM_02,3060.34,SUCCESS,NONE,1526,0.0185
TXN_0048373,2026-06-30,2026-06-30 02:07:34,M_107,BNK_04,PM_03,1212.28,SUCCESS,NONE,1489,0.0185
TXN_0048374,2026-06-30,2026-06-30 23:56:04,M_106,BNK_04,PM_04,3582.86,SUCCESS,NONE,627,0.009
TXN_0048375,2026-06-25,2026-06-25 12:12:41,M_101,BNK_02,PM_03,2177.36,SUCCESS,NONE,948,0.0185
TXN_0048376,2026-07-07,2026-07-07 16:04:04,M_106,BNK_04,PM_04,1167.3,SUCCESS,NONE,980,0.009
TXN_0048377,2026-06-12,2026-06-12 16:56:26,M_104,BNK_05,PM_02,15145.14,SUCCESS,NONE,668,0.0185
TXN_0048378,2026-06-23,2026-06-23 21:09:43,M_103,BNK_02,PM_04,2490.1,SUCCESS,NONE,1022,0.009
TXN_0048379,2026-08-01,2026-08-01 10:14:36,M_106,BNK_04,PM_03,1079.05,FAILED,NETWORK_FAILURE,4302,0.0185
TXN_0048380,2026-06-14,2026-06-14 04:26:43,M_101,BNK_05,PM_02,1304.16,SUCCESS,NONE,959,0.0185
TXN_0048381,2026-06-19,2026-06-19 08:17:27,M_107,BNK_04,PM_05,439.92,SUCCESS,NONE,586,0.015
TXN_0048382,2026-06-03,2026-06-03 12:48:54,M_104,BNK_05,PM_02,5833.02,SUCCESS,NONE,1331,0.0185
TXN_0048383,2026-07-07,2026-07-07 16:08:15,M_102,BNK_02,PM_04,1095.32,USER_DROPPED,AUTH_TIMEOUT,4549,0.009
TXN_0048384,2026-07-29,2026-07-29 19:24:48,M_107,BNK_05,PM_01,2922.41,SUCCESS,NONE,894,0.0065
TXN_0048385,2026-08-14,2026-08-14 03:50:00,M_102,BNK_03,PM_01,2714.46,SUCCESS,NONE,1604,0.0065
TXN_0048386,2026-08-09,2026-08-09 09:31:12,M_101,BNK_02,PM_03,1478.38,SUCCESS,NONE,1218,0.0185
TXN_0048387,2026-07-16,2026-07-16 11:56:37,M_107,BNK_02,PM_01,3137.83,SUCCESS,NONE,857,0.0065
TXN_0048388,2026-07-05,2026-07-05 01:55:18,M_107,BNK_02,PM_03,4192.53,SUCCESS,NONE,743,0.0185
TXN_0048389,2026-06-23,2026-06-23 23:33:01,M_101,BNK_03,PM_02,799.46,USER_DROPPED,AUTH_TIMEOUT,6659,0.0185
TXN_0048390,2026-07-17,2026-07-17 04:57:05,M_103,BNK_05,PM_03,1062.43,SUCCESS,NONE,1369,0.0185
TXN_0048391,2026-07-25,2026-07-25 11:16:26,M_103,BNK_03,PM_05,559.66,SUCCESS,NONE,947,0.015
TXN_0048392,2026-06-22,2026-06-22 09:10:51,M_104,BNK_02,PM_05,17150.74,SUCCESS,NONE,722,0.015
TXN_0048393,2026-07-31,2026-07-31 09:45:38,M_106,BNK_03,PM_01,3832.1,FAILED,ISSUER_DOWNTIME,4147,0.0065
TXN_0048394,2026-07-02,2026-07-02 21:38:26,M_101,BNK_01,PM_05,1857.45,SUCCESS,NONE,1278,0.015
TXN_0048395,2026-07-26,2026-07-26 21:23:58,M_101,BNK_01,PM_03,152.46,SUCCESS,NONE,988,0.0185
TXN_0048396,2026-07-12,2026-07-12 07:11:01,M_107,BNK_01,PM_03,4327.55,SUCCESS,NONE,769,0.0185
TXN_0048397,2026-06-15,2026-06-15 09:36:41,M_105,BNK_05,PM_02,286.45,FAILED,INSUFFICIENT_FUNDS,3822,0.0185
TXN_0048398,2026-07-12,2026-07-12 11:16:45,M_107,BNK_01,PM_05,3666.94,SUCCESS,NONE,1238,0.015
TXN_0048399,2026-06-13,2026-06-13 06:58:38,M_101,BNK_02,PM_05,559.9,SUCCESS,NONE,953,0.015
TXN_0048400,2026-07-14,2026-07-14 10:39:39,M_103,BNK_05,PM_04,3741.38,FAILED,INSUFFICIENT_FUNDS,4035,0.009
TXN_0048401,2026-06-13,2026-06-13 07:53:43,M_107,BNK_03,PM_05,2383.76,USER_DROPPED,AUTH_TIMEOUT,5933,0.015
TXN_0048402,2026-06-26,2026-06-26 00:15:43,M_103,BNK_03,PM_04,2789.59,SUCCESS,NONE,1443,0.009
TXN_0048403,2026-07-13,2026-07-13 05:49:54,M_101,BNK_04,PM_01,2250.62,SUCCESS,NONE,973,0.0065
TXN_0048404,2026-07-15,2026-07-15 16:12:36,M_101,BNK_05,PM_04,192.34,SUCCESS,NONE,758,0.009
TXN_0048405,2026-06-11,2026-06-11 12:22:58,M_103,BNK_05,PM_04,1867.61,SUCCESS,NONE,1079,0.009
TXN_0048406,2026-07-15,2026-07-15 12:14:48,M_103,BNK_02,PM_02,3138.65,SUCCESS,NONE,1606,0.0185
TXN_0048407,2026-06-27,2026-06-27 21:33:01,M_105,BNK_02,PM_03,1073.6,SUCCESS,NONE,571,0.0185
TXN_0048408,2026-06-15,2026-06-15 19:14:54,M_103,BNK_03,PM_02,1744.05,FAILED,NETWORK_FAILURE,1718,0.0185
TXN_0048409,2026-06-19,2026-06-19 02:26:39,M_107,BNK_02,PM_04,4929.0,SUCCESS,NONE,1067,0.009
TXN_0048410,2026-07-15,2026-07-15 18:57:23,M_101,BNK_03,PM_05,842.27,SUCCESS,NONE,986,0.015
TXN_0048411,2026-06-15,2026-06-15 22:17:46,M_105,BNK_05,PM_04,1033.84,SUCCESS,NONE,1037,0.009
TXN_0048412,2026-06-16,2026-06-16 21:57:40,M_101,BNK_03,PM_03,880.61,SUCCESS,NONE,1026,0.0185
TXN_0048413,2026-06-16,2026-06-16 22:01:12,M_107,BNK_01,PM_04,667.28,SUCCESS,NONE,1401,0.009
TXN_0048414,2026-07-07,2026-07-07 00:11:46,M_107,BNK_03,PM_04,3117.27,SUCCESS,NONE,1087,0.009
TXN_0048415,2026-08-19,2026-08-19 19:05:44,M_101,BNK_02,PM_01,527.9,SUCCESS,NONE,1345,0.0
TXN_0048416,2026-08-09,2026-08-09 13:18:38,M_106,BNK_01,PM_04,3238.22,SUCCESS,NONE,356,0.009
TXN_0048417,2026-07-06,2026-07-06 20:59:07,M_106,BNK_03,PM_04,1365.37,SUCCESS,NONE,941,0.009
TXN_0048418,2026-06-11,2026-06-11 13:13:49,M_104,BNK_04,PM_05,16228.37,SUCCESS,NONE,855,0.015
TXN_0048419,2026-06-18,2026-06-18 16:43:42,M_106,BNK_02,PM_04,3528.51,SUCCESS,NONE,414,0.009
TXN_0048420,2026-06-29,2026-06-29 03:15:35,M_102,BNK_01,PM_01,1967.38,SUCCESS,NONE,1131,0.0
TXN_0048421,2026-06-24,2026-06-24 20:00:06,M_102,BNK_05,PM_02,2566.23,FAILED,INSUFFICIENT_FUNDS,3709,0.0185
TXN_0048422,2026-08-14,2026-08-14 03:42:22,M_107,BNK_05,PM_02,3229.33,SUCCESS,NONE,959,0.0185
TXN_0048423,2026-07-28,2026-07-28 09:29:00,M_101,BNK_02,PM_04,1003.29,SUCCESS,NONE,1062,0.009
TXN_0048424,2026-06-28,2026-06-28 08:24:57,M_102,BNK_03,PM_01,3319.59,SUCCESS,NONE,1131,0.0065
TXN_0048425,2026-07-27,2026-07-27 03:04:01,M_102,BNK_05,PM_03,371.12,SUCCESS,NONE,1403,0.0185
TXN_0048426,2026-06-12,2026-06-12 01:31:01,M_106,BNK_03,PM_05,4872.38,SUCCESS,NONE,1292,0.015
TXN_0048427,2026-06-23,2026-06-23 00:04:28,M_105,BNK_02,PM_04,896.52,SUCCESS,NONE,1198,0.009
TXN_0048428,2026-06-22,2026-06-22 23:44:12,M_101,BNK_01,PM_05,942.6,SUCCESS,NONE,1792,0.015
TXN_0048429,2026-06-26,2026-06-26 21:03:28,M_106,BNK_01,PM_02,2221.94,SUCCESS,NONE,887,0.0185
TXN_0048430,2026-08-09,2026-08-09 00:17:32,M_107,BNK_01,PM_01,4374.35,SUCCESS,NONE,692,0.0065
TXN_0048431,2026-08-14,2026-08-14 10:04:40,M_106,BNK_05,PM_04,793.07,SUCCESS,NONE,1452,0.009
TXN_0048432,2026-06-14,2026-06-14 03:24:47,M_104,BNK_04,PM_05,15844.25,SUCCESS,NONE,1660,0.015
TXN_0048433,2026-08-18,2026-08-18 08:50:16,M_105,BNK_03,PM_04,390.75,FAILED,AUTH_TIMEOUT,3228,0.009
TXN_0048434,2026-06-14,2026-06-14 18:49:52,M_106,BNK_05,PM_03,2683.87,SUCCESS,NONE,1513,0.0185
TXN_0048435,2026-07-22,2026-07-22 00:09:34,M_107,BNK_02,PM_02,2854.14,SUCCESS,NONE,939,0.0185
TXN_0048436,2026-06-27,2026-06-27 07:56:39,M_102,BNK_02,PM_01,3110.18,SUCCESS,NONE,1275,0.0065
TXN_0048437,2026-08-09,2026-08-09 04:22:13,M_101,BNK_02,PM_03,2118.26,SUCCESS,NONE,1292,0.0185
TXN_0048438,2026-06-14,2026-06-14 21:51:58,M_103,BNK_02,PM_02,1209.01,FAILED,ISSUER_DOWNTIME,3232,0.0185
TXN_0048439,2026-06-20,2026-06-20 09:40:53,M_102,BNK_01,PM_05,1901.17,SUCCESS,NONE,1654,0.015
TXN_0048440,2026-06-05,2026-06-05 10:26:14,M_106,BNK_03,PM_05,3234.71,SUCCESS,NONE,1688,0.015
TXN_0048441,2026-07-15,2026-07-15 23:42:55,M_104,BNK_01,PM_04,3921.73,SUCCESS,NONE,793,0.009
TXN_0048442,2026-06-16,2026-06-16 11:02:09,M_102,BNK_01,PM_04,3480.58,SUCCESS,NONE,1160,0.009
TXN_0048443,2026-07-27,2026-07-27 12:21:13,M_106,BNK_01,PM_02,908.1,SUCCESS,NONE,1374,0.0185
TXN_0048444,2026-07-01,2026-07-01 00:23:30,M_104,BNK_02,PM_04,9492.5,SUCCESS,NONE,535,0.009
TXN_0048445,2026-06-06,2026-06-06 17:54:11,M_106,BNK_01,PM_02,1660.07,SUCCESS,NONE,1107,0.0185
TXN_0048446,2026-07-04,2026-07-04 07:44:22,M_105,BNK_05,PM_04,901.83,USER_DROPPED,AUTH_TIMEOUT,3516,0.009
TXN_0048447,2026-07-25,2026-07-25 05:08:49,M_105,BNK_05,PM_03,210.27,FAILED,ISSUER_DOWNTIME,4400,0.0185
TXN_0048448,2026-06-16,2026-06-16 04:04:19,M_104,BNK_01,PM_02,4334.49,USER_DROPPED,AUTH_TIMEOUT,5603,0.0185
TXN_0048449,2026-06-03,2026-06-03 16:15:19,M_103,BNK_03,PM_02,250.32,SUCCESS,NONE,987,0.0185
TXN_0048450,2026-07-25,2026-07-25 14:27:11,M_102,BNK_01,PM_04,2245.45,SUCCESS,NONE,629,0.009
TXN_0048451,2026-07-09,2026-07-09 13:07:02,M_102,BNK_05,PM_04,4865.52,SUCCESS,NONE,920,0.009
TXN_0048452,2026-07-23,2026-07-23 07:40:53,M_102,BNK_01,PM_04,2372.61,SUCCESS,NONE,1255,0.009
TXN_0048453,2026-06-09,2026-06-09 21:15:37,M_104,BNK_03,PM_04,2645.5,SUCCESS,NONE,1087,0.009
TXN_0048454,2026-06-19,2026-06-19 14:08:18,M_106,BNK_02,PM_01,769.87,SUCCESS,NONE,1457,0.0
TXN_0048455,2026-06-28,2026-06-28 10:20:18,M_106,BNK_05,PM_03,1249.84,SUCCESS,NONE,1438,0.0185
TXN_0048456,2026-07-02,2026-07-02 21:55:50,M_104,BNK_04,PM_02,2683.04,SUCCESS,NONE,1425,0.0185
TXN_0048457,2026-08-19,2026-08-19 16:52:55,M_102,BNK_02,PM_02,329.45,SUCCESS,NONE,938,0.0185
TXN_0048458,2026-07-09,2026-07-09 12:05:44,M_101,BNK_05,PM_03,984.5,SUCCESS,NONE,1188,0.0185
TXN_0048459,2026-07-22,2026-07-22 03:35:06,M_103,BNK_02,PM_01,903.08,SUCCESS,NONE,810,0.0
TXN_0048460,2026-07-16,2026-07-16 04:22:01,M_103,BNK_03,PM_05,3192.74,SUCCESS,NONE,722,0.015
TXN_0048461,2026-06-11,2026-06-11 12:36:12,M_104,BNK_01,PM_02,11370.33,SUCCESS,NONE,1454,0.0185
TXN_0048462,2026-08-06,2026-08-06 18:58:34,M_107,BNK_03,PM_03,1310.9,SUCCESS,NONE,744,0.0185
TXN_0048463,2026-06-21,2026-06-21 07:57:59,M_106,BNK_03,PM_04,1845.52,SUCCESS,NONE,711,0.009
TXN_0048464,2026-08-10,2026-08-10 12:01:36,M_106,BNK_01,PM_03,1855.01,SUCCESS,NONE,1131,0.0185
